name,yomi,lat,lon,lastchar
北今井村,きたいまいむら,36.30143,139.179291,井
山王道村,さんのうどうむら,36.295135,139.19339,道
堀口村,ほりぐちむら,36.290642,139.183807,口
戸屋塚村,とやづかむら,36.280697,139.178558,塚
下福島村,しもふくじまむら,36.275517,139.181107,島
八斗島村,やつたじまむら,36.268173,139.191956,島
大正寺村,だいしようじむら,36.283955,139.200043,寺
馬見塚村,まみづかむら,36.284431,139.219025,塚
富塚村,とみづかむら,36.274662,139.195053,塚
下道寺村,げどうじむら,36.27705,139.204575,寺
長沼村,ながぬまむら,36.26506,139.209076,沼
上蓮沼村,かみはすぬまむら,36.271614,139.216721,沼
下蓮沼村,しもはすぬまむら,36.269215,139.224777,沼
飯島村,いいじまむら,36.265411,139.221741,島
桐原村,きりばらむら,36.440014,139.269348,原
二軒在家村,にけんざいけむら,36.440014,139.269348,家
高津戸村,たかつどむら,36.439562,139.29126,戸
長尾根村,ながおねむら,36.453049,139.296112,根
浅原村,あさばらむら,36.477154,139.296494,原
小平村,おだいらむら,36.49033,139.320312,平
塩原村,しおばらむら,36.46743,139.26445,原
塩沢村,しおざわむら,36.47945,139.274643,沢
塩沢新田,しおざわしんでん,36.47945,139.274643,田
桐生新町,きりゆうしんまち,36.416366,139.341856,新
今泉村,いまいずみむら,36.40998,139.343139,泉
村松村,むらまつむら,36.42016,139.332102,松
本宿村,もとじゆくむら,36.413506,139.328478,宿
新宿村,しんしゆくむら,36.401443,139.334088,宿
下久方村,しもひさかたむら,36.422284,139.347313,方
上久方村,かみひさかたむら,36.441143,139.351959,方
浅部村,あさべむら,36.455627,139.381638,部
高沢村,こうざわむら,36.486462,139.373947,沢
二渡村,ふたわたりむら,36.491978,139.391617,渡
山地村,やまちむら,36.516632,139.416367,地
上仁田山村,かみにたやまむら,36.467194,139.339508,山
中仁田山村,なかにたやまむら,36.467194,139.339508,山
下仁田山村,しもにたやまむら,36.467194,139.339508,山
名久木村,なぐきむら,36.467194,139.339508,木
西小倉村,にしおぐらむら,36.434536,139.315475,倉
東小倉村,ひがしおぐらむら,36.43195,139.323135,倉
須永村,すながむら,36.435081,139.303436,永
蕪町村,かぶつちようむら,36.427166,139.290359,町
天沼新田村,あまぬましんでんむら,36.410591,139.294144,田
天王宿村,てんのうじゆくむら,36.422928,139.300049,宿
下新田村,しもしんでんむら,36.41119,139.311905,田
如来堂村,によらいどうむら,36.402382,139.316971,堂
上広沢村,かみひろさわむら,36.388915,139.324473,沢
中広沢村,なかひろさわむら,36.378735,139.33342,沢
下広沢村,しもひろさわむら,36.371849,139.348106,沢
一本木村,いつぽうぎむら,36.366146,139.365707,木
境野村,さかいのむら,36.387676,139.351942,野
鹿田村,しかだむら,36.394932,139.276154,田
志賀村,しがむら,36.394932,139.276154,賀
鹿川村,かのかわむら,36.394932,139.276154,川
加波村,かはむら,36.394932,139.276154,波
西鹿田村,さいしかだむら,36.403271,139.260574,田
藪塚村,やぶづかむら,36.361435,139.310593,塚
西野村,にしのむら,36.361435,139.310593,野
西村,にしむら,36.361435,139.310593,西
寄合村,よりあいむら,36.342701,139.320572,合
山神村,やまのかみむら,36.346226,139.310181,神
本町村,ほんまちむら,36.354965,139.286942,町
大久保村,おおくぼむら,36.343342,139.272369,保
六千石村,ろくせんごくむら,36.334408,139.285843,石
小金井村,こがねいむら,36.31292,139.323563,井
村田村,むらたむら,36.310234,139.315659,田
反町村,そりまちむら,36.296494,139.308304,町
四軒在家村,しけんざいけむら,36.322733,139.312347,家
田村,たむら,36.328121,139.306844,田
市村,いちむら,36.331209,139.304276,市
市野井村,いちのいむら,36.315395,139.301956,井
金井村,かないむら,36.3083,139.29303,井
溜池村,ためいけむら,36.323551,139.275436,池
上中村,かみなかむら,36.328228,139.269989,中
権右衛門村,ごんうえもんむら,36.332111,139.263885,門
大根村,おおねむら,36.309296,139.282318,根
上江田村,かみえだむら,36.294315,139.285706,田
上田中村,かみたなかむら,36.304638,139.274765,中
花香塚村,はなかづかむら,36.295973,139.26342,塚
下田中村,しもたなかむら,36.291534,139.269653,中
高尾村,たこうむら,36.28508,139.283066,尾
赤堀村,あかぼりむら,36.292091,139.297195,堀
木崎村,きざきむら,36.28178,139.306732,崎
下江田村,しもえだむら,36.268944,139.298264,田
中江田村,なかえだむら,36.278645,139.292236,田
小角田村,こずみだむら,36.278713,139.281586,田
世良田村,せらだむら,36.266754,139.281006,田
徳川郷,とくがわごう,36.250256,139.284058,郷
出塚村,いでづかむら,36.258141,139.292557,塚
粕川村,かすかわむら,36.265732,139.296814,川
安養寺村,あんようじむら,36.258862,139.303955,寺
大館村,おおたちむら,36.250031,139.30127,館
武蔵島村,むさしじまむら,36.244057,139.311081,島
二ッ小屋村,ふたつごやむら,36.238216,139.313995,屋
前島村,まえじまむら,36.246941,139.316742,島
前小屋村,まえごやむら,36.245216,139.327988,屋
亀岡村,かめおかむら,36.255531,139.321259,岡
尾島村,おじまむら,36.260052,139.321564,島
阿久津村,あくつむら,36.248066,139.30925,津
宮内村,みやうちむら,,,内
堀口村,ほりぐちむら,36.252737,139.325089,口
岩松村,いわまつむら,36.257908,139.335999,松
備前島村,びぜんじまむら,36.256512,139.344009,島
太田町,おおたまち,36.299156,139.372963,田
新島村,にいじまむら,36.294954,139.38253,島
内ヶ島村,うちがしまむら,36.285137,139.396179,島
小舞木村,こまいぎむら,36.284012,139.388092,木
飯田村,いいだむら,36.293792,139.374638,田
飯塚村,いいづかむら,36.278481,139.385162,塚
東別所村,ひがしべつしよむら,36.268753,139.393951,所
東矢島村,ひがしやじまむら,36.268791,139.382874,島
西矢島村,にしやじまむら,36.275473,139.372643,島
新井村,あらいむら,36.285254,139.369629,井
上浜田村,かみはまだむら,36.290337,139.367889,田
東今井村,ひがしいまいむら,36.290337,139.367889,井
下浜田村,しもはまだむら,36.282202,139.367661,田
高林村,たかはやしむら,36.259421,139.369916,林
古戸村,ふつとむら,36.246471,139.376968,戸
岩瀬川村,いわせがわむら,36.276726,139.358353,川
細谷村,ほそやむら,36.273756,139.344269,谷
福沢村,ふくざわむら,36.269154,139.358551,沢
富沢村,とみざわむら,36.264023,139.357254,沢
牛沢村,うしざわむら,36.258156,139.354248,沢
米沢村,よねざわむら,36.267941,139.340538,沢
下田島村,しもたじまむら,36.268692,139.325256,島
中根村,なかねむら,36.272644,139.330574,根
上田島村,かみたじまむら,36.296598,139.328751,島
西野谷村,にしのやむら,36.286119,139.330559,谷
沖野村,おきのむら,36.290207,139.327568,野
由良村,ゆらむら,36.29241,139.342293,良
藤阿久村,ふじあくむら,36.291101,139.354668,久
別所村,べつしよむら,36.295993,139.334752,所
脇屋村,わきやむら,36.304516,139.336456,屋
新野村,にいのむら,36.307926,139.343536,野
大島村,おおしまむら,36.302309,139.365223,島
長手村,ながてむら,36.315186,139.367462,手
鶴生田村,つるうだむら,36.319283,139.358139,田
鳥山村,とりやまむら,36.313477,139.356537,山
寺井村,てらいむら,36.3241,139.335114,井
天良村,てんらむら,36.33366,139.331154,良
長岡村,ながおかむら,36.353775,139.332108,岡
成塚村,なりづかむら,36.336281,139.341721,塚
強戸村,ごうどむら,36.329651,139.358337,戸
西金井村,にしかないむら,36.350067,139.352493,井
吉沢村,よしざわむら,36.350937,139.368439,沢
丸山村,まるやまむら,36.341724,139.38121,山
矢田堀村,やたぼりむら,36.33453,139.380753,堀
今泉村,いまいずみむら,36.326805,139.384491,泉
只上村,ただかりむら,36.332293,139.402779,上
矢部村,やべむら,36.332293,139.402779,部
三堀村,みつぼりむら,36.332293,139.402779,堀
市場村,いちばむら,36.330696,139.411835,場
若林村,わかばやしむら,36.325567,139.40255,林
富田村,とみだむら,36.325567,139.40255,田
東金井村,ひがしかないむら,36.317123,139.387787,井
安良岡村,やすらおかむら,36.308735,139.397095,岡
東長岡村,ひがしながおかむら,36.304241,139.388298,岡
石原村,いしはらむら,36.297783,139.402206,原
台之郷,だいのごう,36.309738,139.411903,郷
上小林村,かみこばやしむら,36.321787,139.406448,林
植木野村,うえきのむら,36.319099,139.41212,野
矢場村,やばむら,36.305416,139.427151,場
沖之郷,おきのごう,36.290058,139.434189,郷
茂木村,もてぎむら,36.297382,139.417816,木
下小林村,しもこばやしむら,36.291195,139.403442,林
坂田村,さかたむら,36.264149,139.401093,田
寄木戸村,よりきどむら,36.252697,139.388794,戸
仙石村,せんごくむら,36.237526,139.392838,石
吉田村,よしだむら,36.24094,139.413055,田
下小泉村,しもこいずみむら,36.247978,139.424484,泉
上小泉村,かみこいずみむら,36.265167,139.428391,泉
藤川村,ふじかわむら,36.279243,139.447586,川
中野村,なかのむら,36.263477,139.465942,野
光善寺村,こうぜんじむら,36.251526,139.469803,寺
鶉新田,うずらしんでん,36.256374,139.487717,田
狸塚村,むじなつかむら,36.241348,139.472595,塚
赤堀村,あかぼりむら,36.231339,139.47908,堀
篠塚村,しのづかむら,36.246574,139.446136,塚
新福寺村,しんぷくじむら,36.236511,139.423462,寺
福島村,ふくじまむら,36.232071,139.435791,島
舞木村,まいぎむら,36.218391,139.428131,木
赤岩村,あかいわむら,36.214874,139.443558,岩
鍋谷村,なべやむら,36.216118,139.453796,谷
木崎村,きざきむら,36.212261,139.462051,崎
萱野村,かやのむら,36.212954,139.467209,野
瀬戸井村,せどいむら,36.19799,139.452881,井
上中森村,かみなかもりむら,36.202045,139.480682,森
下中森村,しもなかもりむら,36.197838,139.486862,森
大輪沼新田,おおわぬましんでん,36.210432,139.492409,田
須賀村,すかむら,36.199242,139.508041,賀
川俣村,かわまたむら,36.196777,139.516617,俣
矢島村,やじまむら,36.211185,139.51506,島
入ヶ谷村,いりかやむら,36.213469,139.503906,谷
梅原村,うめばらむら,36.197254,139.532196,原
中谷村,なかやむら,36.207752,139.524628,谷
新里村,につさとむら,36.208,139.53392,里
南大島村,みなみおおしまむら,36.216007,139.53862,島
田島村,たじまむら,36.210049,139.548004,島
江口村,えぐちむら,36.202011,139.546524,口
千津井村,せんづいむら,36.206982,139.567108,井
斗合田村,とごたむら,36.212776,139.582565,田
岩田村,いわたむら,36.223564,139.590805,田
籾谷村,もみやむら,36.240437,139.581467,谷
浮戸村,うきどむら,36.240437,139.581467,戸
内蔵新田,くらしんでん,36.236603,139.593414,田
板倉村,いたくらむら,36.22571,139.615707,倉
飯野村,いいのむら,36.206863,139.607544,野
大久保村,おおくぼむら,,,保
島村,しまむら,,,島
海老瀬村,えびせむら,36.22472,139.655548,瀬
大荷場村,おおにんばむら,36.2425,139.610764,場
細谷村,ほそやむら,36.244156,139.620712,谷
除川村,よけがわむら,36.261299,139.629059,川
西岡村,にしおかむら,36.265797,139.616379,岡
西岡新田村,にしおかしんでんむら,36.264004,139.606339,田
伴木,ばんき,36.246117,139.547958,木
裏宿,うらじゆく,36.246499,139.542394,宿
大名小路,だいみようこうじ,36.246691,139.539612,路
並木町,なみきちよう,36.249554,139.534775,木
風呂屋町,ふろやちよう,36.249554,139.534775,屋
大工町,だいくちよう,36.247982,139.533257,工
金山,かなやま,36.247833,139.534851,山
谷越町,やごえちよう,36.246559,139.532608,越
本紺屋町・新紺屋町,ほんこんやちよう・しんこんやちよう,36.24748,139.53093,屋
材木町,ざいもくちよう,36.24855,139.530121,木
横町,よこまち,36.249052,139.532448,横
塚場町,つかばちよう,36.250553,139.532326,場
台宿町,だいじゆくちよう,36.253895,139.534653,宿
谷越村,やごえむら,36.23885,139.530258,越
成島村,なるしまむら,36.251951,139.519727,島
日向村,ひなたむら,36.267044,139.502151,向
高根村,たかねむら,36.260066,139.509735,根
木戸村,きどむら,36.277386,139.51889,戸
岡野村,おかのむら,36.264595,139.525711,野
傍示塚村,ほうじつかむら,36.278511,139.527573,塚
上早川田村,かみさがわだむら,36.275887,139.534805,田
下早川田村,しもさがわだむら,36.271183,139.547729,田
大新田村,おおしんでんむら,36.26136,139.550461,田
北大島村,きたおおしまむら,36.259037,139.597107,島
田谷村,たやむら,36.254311,139.586502,谷
四ッ谷村,よつやむら,36.249573,139.576645,谷
新当郷村,しんとうごうむら,36.255293,139.539253,郷
当郷村,とうごうむら,36.251458,139.547107,郷
赤生田村,あこうだむら,36.226464,139.553017,田
松原村,まつばらむら,36.238929,139.542183,原
新宿村,しんじゆくむら,36.237357,139.53111,宿
小桑原村,こくわばらむら,36.235287,139.53498,原
堀工村,ほりくむら,36.226424,139.532399,工
青柳村,あおやぎむら,36.223295,139.519684,柳
